id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
092eefd2-17fb-4d22-b141-8bd0fa37e6c3,Maria Siqueira,2003-06-04,243.429.057-89,43139-657,Azevedo,AP,Brasil,M,(031) 3596-6317,24342905789@exemplo.com.br,2025-09-24
3cc573ee-b977-4369-a4eb-38ba108c7b2f,José Pedro Machado,1935-01-30,843.594.352-81,23193-786,Marques,AL,Brasil,F,21 5734-6063,84359435281@exemplo.com.br,2025-08-21
56616dff-d8e3-44b5-b7de-820860e91db3,Isaac Pastor,1952-05-18,801.284.493-43,38576-602,Melo da Serra,PR,Brasil,M,0500-613-7930,80128449343@exemplo.com.br,2024-04-01
f5b034e8-68c9-4f8b-afcf-6b4296cb20c5,Breno Cirino,1971-10-20,448.324.450-07,46162-314,Barros da Mata,SP,Brasil,F,0500 802 5337,44832445007@exemplo.com.br,2025-06-09
a7b12c9d-2e7c-495a-9c83-b2a2e2d83ea1,Yuri Mendonça,1974-10-27,045.572.663-77,78023484,Dias,TO,Brasil,F,21 5730 8111,04557266377@exemplo.com.br,2025-07-31
d6dc3b29-7413-4679-b3cd-2f7c2d504b44,Ian Cunha,1984-10-24,277.776.381-14,99975-224,da Mata,MS,Brasil,M,+55 (061) 1154 3843,27777638114@exemplo.com.br,2025-09-01
a1e989d5-30d6-4d97-833a-91df6a5e2f78,Hadassa Moraes,1986-06-09,712.648.213-22,69232-335,Silva das Pedras,PB,Brasil,F,+55 (051) 7303-6326,71264821322@exemplo.com.br,2024-01-14
ba359722-2583-4858-8a01-7e2cf4bdab58,Hellena Mendonça,1936-09-17,444.689.760-72,14231554,Porto Paulista,MA,Brasil,F,(081) 5416 9912,44468976072@exemplo.com.br,2024-08-24
9c199aa8-d1f7-4c64-8816-97fcbe04c920,Thomas Sampaio,1936-09-21,703.824.897-70,88250900,Fonseca,RO,Brasil,F,+55 51 1305 2863,70382489770@exemplo.com.br,2024-05-15
5469a96c-b4b9-4607-8d3d-72981df9cea1,Luiz Fernando das Neves,1989-02-21,234.226.988-77,16018-267,Gonçalves do Norte,MG,Brasil,M,+55 81 3496-7842,23422698877@exemplo.com.br,2025-10-02
f8dc7006-df42-4758-9ede-8609354ee822,Sra. Maria Luiza Sousa,1950-10-09,159.470.799-30,82582-024,Novais,TO,Brasil,M,0800 944 4874,15947079930@exemplo.com.br,2025-08-02
3c48396c-733c-45d7-acd4-0fac5780c93d,Joana Silva,1991-02-13,053.758.298-16,26293846,Pires do Norte,MG,Brasil,F,81 6642-8456,05375829816@exemplo.com.br,2024-10-13
216acbd2-5e46-4456-9ae5-4c03077d4f7d,Rodrigo Almeida,1958-11-14,440.171.065-55,12681-116,Peixoto Verde,RR,Brasil,M,+55 71 5533-7029,44017106555@exemplo.com.br,2023-12-01
7aaeacef-4b3b-42f8-826e-f83551d956f5,João Vitor Ramos,1960-03-22,788.870.116-26,92526-208,Dias,SC,Brasil,M,51 9772 0894,78887011626@exemplo.com.br,2025-05-24
9513e7af-9154-400c-9161-50bf1abecbf4,Sr. Breno Carvalho,2003-12-04,866.027.277-71,23975-646,Gomes de Alves,MA,Brasil,F,+55 41 9043 9732,86602727771@exemplo.com.br,2024-06-22
bb7c09d6-179f-4707-a233-17bfd6c6b9c3,Cecília Cassiano,2002-04-13,513.948.145-36,32410886,Abreu de Abreu,PR,Brasil,M,+55 31 1412 6184,51394814536@exemplo.com.br,2024-12-07
16895f6a-e8f0-43a2-837c-c9f298c36fad,Gustavo Henrique Albuquerque,1954-12-30,853.486.448-62,10450538,Nogueira,RS,Brasil,M,11 3316 4022,85348644862@exemplo.com.br,2024-07-22
47aca1e1-6a34-40c1-ad6a-f6d3d7e970f8,Dra. Sabrina Andrade,1947-07-18,694.001.785-97,60036831,Albuquerque Grande,MT,Brasil,M,0800-264-7757,69400178597@exemplo.com.br,2024-01-18
313f6a4e-a78f-45cc-9e57-122ec12011ab,Julia Viana,1970-11-12,344.583.852-35,22452-222,Ribeiro do Amparo,MG,Brasil,M,(084) 8606-1285,34458385235@exemplo.com.br,2023-12-03
824a443b-5f43-45c0-9b42-7222a54f6028,Gustavo Henrique Vasconcelos,1986-02-22,842.118.789-99,28062-856,Almeida Paulista,RO,Brasil,M,(011) 8047 9976,84211878999@exemplo.com.br,2024-09-16
ba3b557b-08ef-4a9e-bbd6-bcb2a43eb9ce,Mariane Lima,2001-03-17,847.256.223-48,18056650,Macedo Verde,RR,Brasil,M,51 9464 6014,84725622348@exemplo.com.br,2024-03-25
eff746c2-6341-46d9-8082-ba38f624d3d9,Levi Silveira,1941-03-31,625.262.609-53,76846-250,Siqueira,SE,Brasil,F,(084) 5172-3969,62526260953@exemplo.com.br,2024-11-09
dca81fcc-c936-4591-bf71-9e863dece51b,Hellena da Mata,1937-04-12,027.501.035-14,72319813,Cunha do Sul,RO,Brasil,M,+55 (051) 5829-1595,02750103514@exemplo.com.br,2025-06-18
370b196f-2747-41b2-a152-f6c66fc55f64,Enzo Gabriel Martins,1938-10-21,147.759.656-59,83398644,Fogaça de Minas,BA,Brasil,F,+55 (084) 4456-6111,14775965659@exemplo.com.br,2024-07-03
711c4547-3652-4ad7-ac02-617e161a3e9b,Srta. Ana Clara Teixeira,1939-05-01,493.457.354-11,91187-605,Borges do Sul,AP,Brasil,M,+55 41 7468-7658,49345735411@exemplo.com.br,2024-08-17
c038792d-3b5d-4da1-9e1d-3515e7198e0e,Maria Helena Pastor,1963-06-01,796.038.743-90,81580773,Casa Grande,SC,Brasil,M,71 9059-2806,79603874390@exemplo.com.br,2024-01-07
29369706-ec7f-4f77-8d2d-467d17c1110c,Maya Sales,1968-12-30,826.455.567-88,14449-167,Nunes,AP,Brasil,F,(031) 8615-9694,82645556788@exemplo.com.br,2025-07-11
b9f64a5c-a758-444d-98dd-9426501751a1,Helena Fogaça,1992-10-18,574.730.766-52,38185037,Guerra,MS,Brasil,M,(051) 3190 9306,57473076652@exemplo.com.br,2024-04-12
d69c2a67-7df0-411b-a106-ffd10d4dcbe3,Sr. Ravy Casa Grande,1962-05-27,262.670.077-68,74126-040,Andrade,PI,Brasil,F,(011) 4178-5210,26267007768@exemplo.com.br,2024-07-15
d75e01af-97c0-46d0-97b3-17d5c4541486,Eloá Gomes,1937-07-14,089.656.015-77,94071-062,das Neves da Serra,AM,Brasil,F,+55 71 6875-4148,08965601577@exemplo.com.br,2023-12-17
d27c52b2-87f9-4f39-9db9-6bdb2da9d3fe,Henrique Almeida,1993-05-31,824.159.244-31,83035-831,Silva de Sousa,RS,Brasil,M,+55 21 3396-3458,82415924431@exemplo.com.br,2025-09-26
c3aebac2-dd6a-42f0-89d5-4fa9cba44435,Gael Duarte,1986-08-16,295.086.098-23,78085-177,Pimenta da Prata,AP,Brasil,M,(011) 6489 8697,29508609823@exemplo.com.br,2024-08-26
b6a0f313-c85b-487f-8c77-25899704bf06,Caleb Cunha,1943-07-27,178.286.281-95,05080674,Albuquerque do Oeste,AM,Brasil,F,+55 (061) 2908-7991,17828628195@exemplo.com.br,2025-05-01
ef9c443e-04b1-457d-b65e-3d94cd021b41,Mariana Rios,1999-10-05,944.211.377-75,26463538,Viana de Minas,MS,Brasil,F,+55 21 2602 9379,94421137775@exemplo.com.br,2024-09-25
d539c8c7-16e9-46e2-a0bc-66c13cb49228,Cecilia Peixoto,1993-06-07,610.584.150-12,15518721,Cunha das Pedras,PB,Brasil,M,+55 71 0877-5956,61058415012@exemplo.com.br,2025-08-31
98afa71f-25ff-4bf8-8956-c6430fd85356,Caleb da Rosa,1969-07-20,803.349.683-79,30672-935,Rios Paulista,GO,Brasil,M,51 1349 0970,80334968379@exemplo.com.br,2025-08-02
6bc38610-c167-40b6-ac37-c7b81dfa2be1,Guilherme Sousa,1946-05-26,421.744.609-42,99679932,Aragão,TO,Brasil,M,0900 382 5890,42174460942@exemplo.com.br,2024-08-30
f6c8791a-615b-48a7-8806-060fb4ea755b,Gabrielly da Luz,1975-05-18,186.253.538-79,19367836,Borges da Mata,DF,Brasil,M,+55 84 9319 6331,18625353879@exemplo.com.br,2024-09-10
db653ace-ab62-46ef-8fdb-af6ba046f3f0,Melissa Viana,1996-03-09,757.240.380-01,41342747,Duarte do Galho,PA,Brasil,M,(071) 8471-3863,75724038001@exemplo.com.br,2025-08-17
890f285b-f697-44ff-a7f9-a5fd0ddfebd4,Eduardo Machado,1975-01-23,948.654.509-44,19790-979,Barros do Galho,TO,Brasil,F,+55 (011) 9993-1007,94865450944@exemplo.com.br,2024-09-04
7021450b-9282-4b11-9e9e-02fd3c24d1f2,Dr. João Pedro Costa,1949-12-03,143.311.065-31,36257161,Pinto,RS,Brasil,F,+55 (061) 3832 5838,14331106531@exemplo.com.br,2024-08-22
87b53df6-e581-44a9-b374-b84e2a273214,Olívia Castro,1975-12-16,887.243.317-34,98862-449,Rocha,PB,Brasil,F,(021) 5939-6307,88724331734@exemplo.com.br,2025-01-15
151ee511-2f1a-4a39-91b5-c15b3f10c48e,Yago Aragão,1987-04-13,250.971.659-12,17109286,Moraes de Aparecida,PA,Brasil,M,(084) 0578 0845,25097165912@exemplo.com.br,2024-12-16
1e5ca8c9-b8c2-414d-8ca4-dd148da4babe,Dr. José Nunes,1997-01-27,170.979.280-66,49009-629,Carvalho,SE,Brasil,M,41 7850 4547,17097928066@exemplo.com.br,2024-11-04
9fb530b2-ae7b-494b-b5e2-84b93a302dbf,Danilo Cavalcante,1939-02-02,528.461.313-93,58406-608,Sampaio da Prata,MA,Brasil,M,+55 51 1050 9936,52846131393@exemplo.com.br,2024-02-12
2e9df0c8-536e-4a0f-af53-8c63fbb6639a,Sr. Oliver Cavalcanti,1995-06-03,779.495.829-21,58781-559,Porto,MA,Brasil,F,+55 51 9611 2374,77949582921@exemplo.com.br,2024-11-26
98830e3d-f29b-4c59-95a5-e0c3c002775b,Rafael Lima,1941-05-04,892.963.225-36,32510902,Teixeira dos Dourados,AC,Brasil,M,21 5528-2319,89296322536@exemplo.com.br,2025-02-03
e6acd565-5151-4aea-a54e-9fc7237d1ff9,Ester Abreu,1999-11-10,791.681.923-49,79317900,Nascimento,PB,Brasil,F,61 6840 0283,79168192349@exemplo.com.br,2024-08-19
c94516fe-a129-4f69-8601-da263528438d,Olivia Sampaio,1949-04-22,464.957.845-20,55617214,Moreira de Camargo,RO,Brasil,M,+55 61 1089 1377,46495784520@exemplo.com.br,2024-07-05
dfc30798-b972-4b54-873a-323cb197af84,Maria Júlia Sales,1969-10-03,685.305.399-21,94092-019,Costa,SP,Brasil,F,61 4573 2710,68530539921@exemplo.com.br,2023-11-06
fd27aba7-52df-4765-a1bc-77bfbb3e63d0,Luiz Otávio Castro,1958-04-01,144.989.804-85,88673-161,Nogueira do Oeste,AL,Brasil,M,+55 81 2615-6769,14498980485@exemplo.com.br,2025-01-02
d34d39b1-afbe-4ef6-b274-2d2a0bdbe159,Miguel Moraes,1942-09-11,440.814.143-41,97480828,Nunes,DF,Brasil,M,0300 740 5581,44081414341@exemplo.com.br,2025-03-24
af69f144-e08f-409c-8b4a-7d0f717dbb84,Elisa Melo,1983-11-10,452.981.990-40,71156-296,Azevedo,BA,Brasil,M,0300 094 5623,45298199040@exemplo.com.br,2024-03-11
fe99297f-e810-4f0a-a37e-2395e996c40e,Dra. Maya Rodrigues,2005-05-01,485.895.560-83,63442-084,Camargo,RS,Brasil,M,+55 61 8343 1783,48589556083@exemplo.com.br,2024-03-16
8ade8dae-9542-41a5-9789-f32da82b473c,Bento Macedo,1970-09-08,412.777.859-17,67272-369,Siqueira,RO,Brasil,M,(071) 7714-5373,41277785917@exemplo.com.br,2025-08-06
256c9f1e-6199-4817-af9d-a5393204ed21,Arthur Miguel Macedo,1976-07-24,234.767.330-44,00474-187,Pinto Alegre,MA,Brasil,F,0800-845-4114,23476733044@exemplo.com.br,2025-01-15
a4ad72c7-b4bd-4112-aa59-0c2f081757e9,Benjamin Santos,1973-01-04,168.683.089-83,47813-179,Campos dos Dourados,AM,Brasil,M,(084) 4225 7994,16868308983@exemplo.com.br,2024-01-08
116ac0dc-d8e2-486a-80b2-1407b74fdfcb,Matteo Aragão,1980-07-27,681.495.700-67,19371-639,Vieira,SE,Brasil,M,+55 (021) 0205-3252,68149570067@exemplo.com.br,2024-08-12
e50c2bea-977e-4b8d-bf2e-d11017a8a5b7,Júlia Nogueira,1963-11-26,166.507.120-46,80601-262,Vasconcelos da Serra,PI,Brasil,M,71 9104-8908,16650712046@exemplo.com.br,2024-12-02
8017d62b-d221-403d-a630-d40ccd81b191,Luana Fonseca,1965-12-05,620.989.293-73,52819-464,Siqueira,BA,Brasil,M,0500 493 7330,62098929373@exemplo.com.br,2025-06-29
f79ef30c-f036-4b95-bdcf-684c3291612b,Benicio Freitas,1995-08-26,155.946.917-53,51743809,das Neves do Oeste,SP,Brasil,F,+55 (031) 9781-2771,15594691753@exemplo.com.br,2024-01-24
0ab86571-ffc7-41b6-90ca-263e83a5e4ae,Leonardo Sá,1958-03-22,824.111.787-40,89656753,Correia de Garcia,SC,Brasil,M,0300-452-8437,82411178740@exemplo.com.br,2025-07-04
6235f49b-5daa-4250-ad29-99260485db96,Antonella Moura,1943-03-29,616.532.129-45,20291-050,Nunes,TO,Brasil,F,0900-631-7012,61653212945@exemplo.com.br,2024-05-26
3ca74a7b-685d-4b50-8510-69be8ea1290e,Srta. Melissa Leão,1999-03-09,515.682.595-79,86987188,Carvalho,SE,Brasil,M,(021) 4236 5611,51568259579@exemplo.com.br,2025-06-09
d5f8ca12-1e95-4881-b625-5ae03d4c793d,Luísa da Mata,1954-12-24,908.677.178-28,18518-713,Rios,PA,Brasil,M,84 4795-3969,90867717828@exemplo.com.br,2025-10-18
35b083a3-185a-4e85-9010-deed902255ed,Anthony Gabriel Guerra,1957-04-02,499.419.830-76,34423-508,Fonseca da Serra,TO,Brasil,M,(011) 4297-3318,49941983076@exemplo.com.br,2024-01-16
01017bc2-67fb-44ce-9db9-3e1558c872ef,Dra. Bianca Melo,1979-07-23,437.068.300-23,66869-935,Sampaio,AC,Brasil,M,71 9711 9892,43706830023@exemplo.com.br,2024-04-06
6f0e1a4c-42c0-4648-ab8a-c93ec16042c8,Matheus Nogueira,1950-01-27,205.237.612-09,97973782,Moraes do Amparo,RS,Brasil,M,+55 31 0284 3146,20523761209@exemplo.com.br,2024-03-14
389be0ad-9f85-4361-b63b-e8f2595eb8a1,Larissa Andrade,1951-02-09,771.158.033-77,10168-674,Viana de Goiás,RJ,Brasil,F,+55 84 2602-1468,77115803377@exemplo.com.br,2023-10-29
3d757eb0-ada1-4ef6-bb48-ec0b8f832f70,Lara Fonseca,1956-06-30,142.272.020-38,51891-088,Rodrigues,MT,Brasil,M,(071) 9531-7316,14227202038@exemplo.com.br,2025-06-28
8a9b60eb-7547-4788-b9f0-401306e4b51d,Matheus Câmara,2005-11-02,640.452.534-83,70934776,Alves do Galho,RS,Brasil,M,81 7644-5181,64045253483@exemplo.com.br,2024-09-13
e2c4484b-d4c5-4de8-998c-a212f8540670,Maitê Brito,1985-12-31,626.955.022-08,41595-676,Novaes,SC,Brasil,M,+55 (084) 7634-7549,62695502208@exemplo.com.br,2024-03-06
3e2c134e-c23c-43fb-b492-01eac4c38409,Thales Pereira,1942-12-25,291.470.108-50,05387776,Oliveira do Sul,PI,Brasil,M,+55 (011) 9655-5567,29147010850@exemplo.com.br,2024-04-24
5962e42a-098a-4ad4-bd41-6235911ee5fc,Luiz Miguel Lima,2006-04-23,608.866.791-63,09993-319,Sousa,AL,Brasil,M,+55 (051) 2122 8876,60886679163@exemplo.com.br,2024-07-23
960b737a-64d3-4b78-9f0a-cbb97c936348,Ester Abreu,1953-12-11,005.237.293-71,35013-968,Monteiro,RO,Brasil,M,0500 752 9093,00523729371@exemplo.com.br,2025-07-26
db7e6b5c-cc31-4523-b350-dd6822f8c848,Dr. Joaquim da Paz,1957-10-08,428.006.590-22,92660984,Mendonça de Moraes,RS,Brasil,M,+55 84 6090 8224,42800659022@exemplo.com.br,2023-11-09
2fd28429-1117-4aa9-a2f2-0f812c2bd105,João Miguel Sampaio,1985-07-05,191.388.610-70,04574-320,Vasconcelos,PB,Brasil,F,+55 81 2527-7722,19138861070@exemplo.com.br,2023-11-01
486cbf27-14dd-430b-a05d-ac2a1a0fc7cf,Rhavi Melo,1942-09-13,362.883.264-04,33043582,Pires,RN,Brasil,F,+55 (011) 2566-4522,36288326404@exemplo.com.br,2024-03-05
a15bbfb1-5205-46dd-9a1a-a3543df60625,Raquel Ferreira,1982-06-17,856.404.850-06,32429321,Peixoto de Vasconcelos,MG,Brasil,F,(041) 6498-8870,85640485006@exemplo.com.br,2024-12-03
4a6805fc-a5bf-4a03-bfff-bae5db1d0ef9,Sra. Mariana da Cunha,1997-11-24,623.942.089-53,35440477,Rios Verde,SP,Brasil,M,+55 (071) 1595 7570,62394208953@exemplo.com.br,2025-07-17
23f00870-49e6-47b6-b9f5-5a61a7200e30,Anthony Gabriel Gomes,1966-01-17,897.947.664-63,44626-481,da Costa,PI,Brasil,F,+55 31 9046 6262,89794766463@exemplo.com.br,2024-12-22
afe57010-2c82-471a-a266-b331aa8b8bba,Emanuella da Cruz,1961-05-20,373.446.676-26,76543562,Almeida,TO,Brasil,M,(011) 5983-1491,37344667626@exemplo.com.br,2024-05-09
03bfc654-62f5-4fce-a443-8a261bdc5549,Benicio da Mota,1972-03-22,146.013.205-99,76263-055,Lopes,RO,Brasil,M,(011) 5009-9649,14601320599@exemplo.com.br,2024-04-08
6b7374ef-7cec-4af8-8f31-eecff62748db,Vicente Alves,1947-03-28,723.227.271-78,60454-730,Pereira,AM,Brasil,F,(031) 7198-4644,72322727178@exemplo.com.br,2024-02-01
c3a5854d-5ace-4710-ab46-924e8ba270e2,Gustavo Henrique Pinto,1946-07-08,456.344.904-94,34942-731,Andrade Paulista,AM,Brasil,F,0300 408 3674,45634490494@exemplo.com.br,2024-07-11
0ac722aa-4a29-48ee-8ba7-b4ab4704893a,Yuri Jesus,1957-07-31,692.772.948-82,74813-822,Caldeira,PB,Brasil,F,71 9864 0847,69277294882@exemplo.com.br,2025-01-04
e04a715e-f27d-48bc-afbe-205ed033fe55,Vitória Duarte,1995-05-27,007.541.741-44,91154578,Rodrigues,PI,Brasil,M,+55 (061) 0131-6330,00754174144@exemplo.com.br,2024-02-06
1557d049-cf10-4fbe-aeb8-2204a6f5e67d,Noah Freitas,1991-01-30,700.850.819-93,23661757,Araújo de Moura,PI,Brasil,F,84 4536-8748,70085081993@exemplo.com.br,2025-05-30
57ceeb86-b4f0-4cab-8d29-5ac283a2a604,Catarina Barbosa,1983-10-11,943.804.343-32,33030889,Aparecida da Prata,AC,Brasil,M,+55 (031) 6015-2567,94380434332@exemplo.com.br,2023-11-18
d6d28656-4fd9-4ee1-a08d-c9fdcf3a9dd5,Mateus Cunha,2005-09-01,176.232.717-83,97171-410,Cavalcante de Goiás,ES,Brasil,F,51 6421 1475,17623271783@exemplo.com.br,2024-06-25
81f7d2d6-afcc-4067-a7b2-6d1ab50ddd5f,Ravi Casa Grande,1992-06-28,965.786.676-26,61253406,Santos,SC,Brasil,F,71 0271 1295,96578667626@exemplo.com.br,2025-01-19
625cba25-a423-4938-b567-4b82aa6556f2,Juan Sales,2000-11-05,365.875.196-78,84000-306,Costa,SC,Brasil,F,(041) 2728 4762,36587519678@exemplo.com.br,2025-06-16
1047a647-5810-4e87-82c0-9d010a7c3982,João Vitor Marques,1959-04-19,575.067.599-17,28218-079,Câmara de Macedo,AP,Brasil,F,81 4131-2739,57506759917@exemplo.com.br,2025-10-28
86844e3c-e6c2-4215-bc92-9cd3262502f6,João Guilherme Mendes,1991-02-19,659.311.615-83,21266-692,Gonçalves de Minas,PB,Brasil,F,+55 (041) 6560-3119,65931161583@exemplo.com.br,2025-03-10
901f5a1d-601d-455e-943d-2ea49f23f5f4,João da Mata,1972-10-25,304.431.697-20,17270-489,Fernandes,MS,Brasil,M,+55 81 3405-8422,30443169720@exemplo.com.br,2025-07-11
12ba067e-b222-4325-b0a7-223d3e4f26c2,Lívia Cavalcanti,1972-10-10,308.326.886-70,77507456,da Mota,AP,Brasil,F,(031) 1882-0674,30832688670@exemplo.com.br,2025-04-18
484e4ca7-827a-4594-aa94-f8f4c4d2a294,Isabella Siqueira,2005-12-14,724.806.681-50,89876-435,Albuquerque,MA,Brasil,M,(031) 9309-1443,72480668150@exemplo.com.br,2025-09-08
13f57320-60dc-4750-8bb0-88592f329341,Dr. Bryan Costela,1978-11-04,316.126.488-39,87194-609,Ribeiro do Sul,PI,Brasil,F,41 6705-1913,31612648839@exemplo.com.br,2025-09-09
070902e4-fb06-43db-9683-8f296a75539c,Arthur Pires,1986-05-06,069.761.596-88,14300-128,da Cunha,RS,Brasil,F,(084) 9434-3683,06976159688@exemplo.com.br,2024-10-10
4d727fe7-0d90-4c17-a272-1d67c3390f23,Maria Helena Rodrigues,1974-05-27,795.505.813-47,04595-807,Monteiro,RO,Brasil,M,+55 (061) 3336 6732,79550581347@exemplo.com.br,2024-02-12
1d04c18a-b1b4-4ff4-98c7-d83fc373f641,Alexia da Rosa,1936-11-26,333.362.925-79,15345355,Santos,PA,Brasil,F,51 1308 2450,33336292579@exemplo.com.br,2024-12-17
bfa8bade-f3c6-48c4-9a23-4bb25ce2c1cd,Yasmin Rocha,1972-02-04,938.063.243-30,24198-159,Aragão de Abreu,PA,Brasil,M,51 2733 1954,93806324330@exemplo.com.br,2025-03-13
5eac8a4a-69df-4d1d-b830-d3f13dae892b,Evelyn Novaes,1943-12-12,164.349.197-56,77391-223,Silva de Nascimento,SE,Brasil,F,81 0512 0542,16434919756@exemplo.com.br,2024-12-29
57d8f893-f4b4-4d8d-ae2d-4075602a4ba8,Maria Helena Martins,1944-04-01,717.397.601-61,74746839,Caldeira,SE,Brasil,M,84 9570 0930,71739760161@exemplo.com.br,2025-07-13
3d7e128f-2abe-4233-9d93-82b31a470588,Miguel Camargo,1948-10-13,123.803.409-78,66903-841,Peixoto das Pedras,RO,Brasil,F,(021) 2612-2491,12380340978@exemplo.com.br,2025-06-25
a7d64a67-98ba-4565-b538-76dea310bb14,Emanuelly Nascimento,1965-03-04,466.705.968-84,36191844,Lima,SE,Brasil,M,+55 41 8589-8896,46670596884@exemplo.com.br,2025-06-09
669aeb98-7962-44ed-bc17-ca4f80d3658d,Gabriel Pires,1992-04-08,376.626.895-56,97113171,Martins,RN,Brasil,F,(011) 4008 2451,37662689556@exemplo.com.br,2024-04-16
586cc4ca-5861-4729-a4be-17319aefae1e,Benicio Rios,1995-10-08,833.860.440-23,49826178,Pacheco,SC,Brasil,F,81 7674-6749,83386044023@exemplo.com.br,2024-02-02
9b429254-4dd8-48f7-80f7-a500292f691e,Vitória Machado,1956-08-08,571.098.484-15,23898513,Vieira,MG,Brasil,F,+55 (031) 9994-1656,57109848415@exemplo.com.br,2025-05-11
9ab30d0d-b6aa-4f82-94ec-82031286f5d1,Agatha Vieira,1950-10-16,301.493.881-88,74785670,da Mota de Cirino,RO,Brasil,M,41 3952 1848,30149388188@exemplo.com.br,2024-10-19
3abf169f-0280-4666-b0a3-2cc19b9c4b86,Maria Laura Moreira,1990-04-14,852.647.329-45,03656-312,Pastor,PB,Brasil,M,(071) 5305-5419,85264732945@exemplo.com.br,2025-08-26
01ecbed9-f710-4549-8d23-e55e2b330c85,Vitor Hugo Pacheco,1962-10-26,270.732.220-19,51611-258,Pacheco dos Dourados,AL,Brasil,M,+55 11 4353 9913,27073222019@exemplo.com.br,2024-12-15
db763d31-620f-42f8-b9f9-762a09f5b163,Lorena da Luz,1962-12-02,666.490.272-56,16739-937,Farias de Teixeira,PI,Brasil,M,11 6793 4639,66649027256@exemplo.com.br,2025-08-29
acd744cd-189e-4e06-a88f-fc5a3596ccf6,Gustavo Moraes,2006-01-24,359.152.538-82,11488831,Araújo,AM,Brasil,F,0800-875-0689,35915253882@exemplo.com.br,2024-07-19
a1e95a6a-304a-416d-8401-a8c87e28cb8f,Pietra Albuquerque,1949-03-09,138.063.476-91,99194590,Macedo Paulista,MS,Brasil,M,+55 (071) 5874 5917,13806347691@exemplo.com.br,2025-07-05
217108be-80db-4f4e-add2-9afbf85ab5ce,Amanda Barros,1992-06-28,777.636.023-73,10294-411,Almeida dos Dourados,SP,Brasil,M,41 6268 8382,77763602373@exemplo.com.br,2025-09-26
df159b42-926e-44d7-b432-e17a36f5d978,Luiz Otávio Sá,1998-06-16,724.848.590-32,60487-658,Sampaio de Almeida,AM,Brasil,M,+55 (031) 0598 2825,72484859032@exemplo.com.br,2024-12-31
dd52fd0d-d543-4e92-a5a8-fac58ef2a2b6,Anthony Cassiano,1972-03-18,602.586.870-44,46465-215,Brito de Borges,PB,Brasil,M,+55 (061) 8156-0303,60258687044@exemplo.com.br,2025-02-04
8e26d2be-ab3b-450b-add3-97bc4794e999,Ryan Pimenta,1962-02-06,192.135.443-63,29453084,Martins de Cavalcante,ES,Brasil,F,(021) 3718 5361,19213544363@exemplo.com.br,2024-03-14
bff8a3d6-f4a8-4aae-a3cc-afc5e4d19a41,Giovanna Teixeira,1962-07-08,721.387.631-50,40183553,Macedo de Minas,RJ,Brasil,F,0900 636 9588,72138763150@exemplo.com.br,2025-05-09
21b6442d-2c80-4976-8f47-632e47414833,Ana Sophia Pereira,1971-01-02,621.203.999-36,69350257,Câmara,RS,Brasil,M,(071) 8469 5652,62120399936@exemplo.com.br,2025-01-30
acec8dc5-1c7a-432d-a11e-1a45fba866ee,Thales Martins,1985-02-07,675.711.133-90,12603506,Mendes,RJ,Brasil,F,81 0423-3750,67571113390@exemplo.com.br,2025-08-31
157ff3e2-f266-4e74-a032-50b08ef62819,Mirella Nunes,1961-11-14,148.337.737-17,98684-225,Ramos das Pedras,MS,Brasil,M,81 0957 7701,14833773717@exemplo.com.br,2025-07-30
b0750049-d80c-4621-a0d3-0ed4c5826064,Matteo Rezende,1989-01-16,847.706.069-71,18159469,Fernandes,AL,Brasil,F,81 6284-4491,84770606971@exemplo.com.br,2024-07-19
001e4494-aead-42ba-8a8d-986d857f1487,Vitória Viana,1971-06-25,366.395.784-45,02021-605,Cunha,RR,Brasil,F,0300 616 8063,36639578445@exemplo.com.br,2024-10-29
90d6f632-dd9a-48f5-9542-b09e9f25512e,Anthony Gabriel da Mota,1948-10-01,823.274.107-15,48295940,Porto das Flores,RO,Brasil,M,41 3468 2949,82327410715@exemplo.com.br,2024-02-11
8be4e753-33e0-4039-b8ab-324de4663bc8,Ana Liz Cassiano,2002-11-04,922.989.505-82,72106-232,Borges,TO,Brasil,M,+55 (071) 2080 7029,92298950582@exemplo.com.br,2025-03-24
35a3e69f-9fa0-4aba-b8a2-b4b94ca348fb,Levi Martins,1979-10-11,842.887.430-58,83651124,Mendes,RR,Brasil,F,+55 (021) 7984 8159,84288743058@exemplo.com.br,2024-02-29
661a26d9-b6ee-4715-9b27-b8eaced4561b,Srta. Sophia Borges,1935-12-03,340.635.544-25,09924045,Jesus Verde,AC,Brasil,F,41 0999 5602,34063554425@exemplo.com.br,2025-03-24
ab807038-c150-461a-8e55-07e58beb6035,Milena Silva,1941-11-07,612.081.306-98,82487318,Farias,AL,Brasil,F,31 4407 6710,61208130698@exemplo.com.br,2024-07-11
38144f01-e095-4645-aeb2-ce800269d116,Felipe Barbosa,1945-07-03,765.041.325-26,10619612,Novaes de Aragão,RR,Brasil,M,+55 71 6025-0453,76504132526@exemplo.com.br,2025-01-06
016b29ff-56f6-4967-8fac-e4b25d75e3db,Dra. Alice Castro,1997-08-04,299.461.520-92,26821-682,Novais de Correia,DF,Brasil,M,+55 (061) 2711 2367,29946152092@exemplo.com.br,2024-12-13
